id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
50336070;Dream private bedroom • Gran Vía;388501073;Rodrigo;Chimborazo;Sol;0.23504848;-77.75829659;Malo;40;30;21;6/12/2023;0,65;11;321;7;VT - 8657
50459403;Gara - 1 bedroom in Justicia;346367515;Ukio;Chimborazo;Universidad;-1.60994407;-78.85584311;Bueno;148;31;0;;NA;260;198;0;
50459532;Free Parking - Brand new, modern, 1 min to subway;77489120;Pablo;Pastaza;Valdeacederas;-1.40291931;-77.56854421;Bueno;127;1;181;28/2/2024;5,42;21;46;66;
50337763;Mit House Rio Plaza Iii en Madrid;377605855;MIT House;Pichincha;Moscardó;-1.89481709;-78.34908947;Bueno;184;1;24;22/2/2024;0,73;300;212;12;VT-6892
50471757;Luxury flat Chamberi II;217067249;Jorge;El Oro;Trafalgar;-0.60381891;-78.4155026;Bueno;183;2;131;18/2/2024;3,96;102;316;28;VT-76890
50473232;Luxury flat Napo IX;217067249;Jorge;Napo;Goya;-0.97553691;-78.05421173;Bueno;208;2;128;26/11/2023;3,83;102;251;28;VT-67839
50337764;Mit House Rio Plaza Iv en Madrid;377605855;MIT House;Pichincha;Moscardó;-0.4433551;-78.06110869;Bueno;179;1;23;28/2/2024;0,73;300;202;10;VT-6893
50473512;Cozy and Luxury Loft in Madrid Norte;330794542;Oshun;Guayas;Valdefuentes;-0.52626363;-78.03864454;Bueno;80;1;9;26/11/2023;0,28;22;273;2;
50337765;Mit House Rio Plaza V en Madrid;377605855;MIT House;Pichincha;Moscardó;-1.65849785;-79.01845226;Bueno;184;1;5;21/7/2023;0,19;300;210;1;VT-6890
50337766;Mit House Rio Plaza Vi en Madrid;377605855;MIT House;Pichincha;Moscardó;-0.12297079;-78.75736812;Bueno;157;1;24;19/2/2024;0,72;300;193;5;VT-6891
50476548;Cozy Bed and Breakfast in the center of Madrid;407791041;Teresa;Chimborazo;Cortes;-0.597925;-79.48179866;Malo;63;1;143;16/3/2024;4,32;2;78;44;
50338600;El loft de Vela.;37886438;Manuel;Pichincha;Pradolongo;-1.39567817;-78.25154654;Bueno;33;2;36;11/3/2024;1,07;4;202;10;
50496279;Apartamento muy bien comunicado y muy tranquilo;220924386;Jose;Carchi;San Isidro;-0.88912554;-77.92583804;Bueno;100;5;27;1/2/2024;0,88;5;250;8;
50499281;Central apartment very near from Plaza Mayor;539643;Juan Mariano;Chimborazo;Embajadores;-1.66948887;-77.5923426;Bueno;57;3;179;20/3/2024;5,44;1;262;66;
50352346;🔆Cute loft~ 15' to downtown 🚇 ~ A/C, WiFi;41924471;Sara;Esmeraldas;Pueblo Nuevo;-0.13905837;-78.81892396;Bueno;72;5;152;18/3/2024;4,75;2;84;52;VT-13899
50518826;Apartamento familiar a 100m de la calle Alcala- L5;22689711;Amandine;Esmeraldas;Ventas;-1.86274473;-78.33353228;Bueno;110;1;1;26/6/2022;0,05;1;296;0;
50518850;Coqueto apartamento de 30m2 en el Chimborazo de Madrid;408153495;Eva;Chimborazo;Embajadores;0.05108294;-78.9803637;Bueno;50;2;183;3/3/2024;5,53;5;168;76;
50376870;Habitación acogedora y luminosa;353669336;Alejandro;Esmeraldas;Quintana;-0.62174387;-77.97540176;Malo;60;1;21;13/9/2022;0,63;1;89;0;
50522229;Quaint apartment of center Madrid;1771095;Hans;Chimborazo;Embajadores;-0.9090041;-78.23959048;Bueno;121;4;77;3/3/2024;2,37;12;41;35;
50390917;habitacion comoda  en el  barrio lucero :);342181669;Jayber;Imbabura;Lucero;0.00370198;-78.66984712;Malo;27;2;22;10/2/2024;0,66;1;353;10;
50534685;Unique and bright Malasaña - Center of Madrid;408304167;Beatriz;Chimborazo;Universidad;-1.41562148;-79.49323287;Bueno;132;28;57;4/3/2024;1,77;1;130;32;
50393424;Habitación doble exterior por zona céntrica.;405666203;Eleazar;Imbabura;Aluche;-0.65047305;-79.45036817;Malo;32;2;28;14/2/2024;1,16;1;355;10;
50540002;3-Estudio, zona El Oro, Quevedo;395936662;Roberto;El Oro;Trafalgar;-0.43131007;-78.51974232;Bueno;49;7;101;12/3/2024;3,04;7;7;40;
50544039;Cosy flat in Chueca !;343848001;Leo;Chimborazo;Justicia;-1.9130873;-79.29389658;Bueno;88;4;58;18/3/2024;1,73;1;34;7;
50394764;1°B - Nuevo apartamento;315004619;Arturo;Chimborazo;Palacio;0.1652153;-78.56088931;Bueno;190;1;75;5/3/2024;2,25;11;27;5;
50406486;Piso de Alquiler cómodo y a 5 min de Atocha Madrid;178442950;Kta;Bolivar;Palos de Moguer;-0.71359225;-78.27815537;Bueno;71;3;44;17/7/2023;1,41;1;243;2;
50553830;Apartamento 2 dormitorios, balcón Letras 85 m2;4190343;Ramon;Chimborazo;Cortes;-1.84175755;-78.47705447;Bueno;134;3;50;29/2/2024;1,51;25;273;39;
50407230;Bright and modern - 1Bedroom 1Bath – Napo;407226754;Maria José;Napo;Recoletos;-1.83203728;-78.83644755;Bueno;135;1;61;5/3/2024;1,91;1;241;23;
50559605;Ático con terraza increíble!!;4881109;Camila;Loja;Argüelles;-1.07700203;-79.29684501;Bueno;47;32;1;31/7/2023;0,13;1;161;1;
50410066;Luxury Center 2 Bedrooms Apartment Puerta Del Sol;407247119;Lillian;Chimborazo;Embajadores;-0.60827814;-78.70608114;Bueno;83;2;104;4/3/2024;3,15;1;153;29;
50563674;Moderno piso con balcón privado en Madrid Chimborazo;390770038;Rightplace;Chimborazo;Justicia;-0.64019308;-78.95770898;Bueno;100;32;0;;NA;20;229;0;
50565776;Free Parking - Brand new, next to tube, elegant;77489120;Pablo;Pastaza;Castillejos;0.14185141;-78.25479747;Bueno;126;1;191;3/3/2024;5,84;21;52;74;
50416035;Charming Puerta del Sol Center II - 3 dormitorios;407297883;Ruwen;Chimborazo;Sol;-1.39838918;-77.94853049;Bueno;237;1;22;19/6/2023;0,66;3;271;2;
50569972;Amplio y tranquilo apartamento. WIFI/AC;394687867;Jorge;Chimborazo;Palacio;-0.94194483;-79.14592978;Bueno;91;1;117;4/3/2024;3,53;67;315;30;
50416327;Room for student or worker girls;16944831;Andrés;Los Ríos;Vinateros;-1.66095515;-78.20540814;Malo;19;7;0;;NA;17;0;0;
50570139;Apt Céntrico. Gran Vía. WIFI / AC.;394687867;Jorge;Chimborazo;Palacio;-0.48533544;-78.66213629;Bueno;97;1;139;4/3/2024;4,19;67;325;38;
50570256;Amplio y tranquilo estudio. WIFI/AC;394687867;Jorge;Chimborazo;Palacio;-0.13774491;-79.16111447;Bueno;91;1;90;15/2/2024;2,7;67;329;15;
50570334;Tranquilo y amplio estudio. Wifi /AC;394687867;Jorge;Chimborazo;Palacio;0.44692003;-78.26828991;Bueno;97;1;113;7/3/2024;3,4;67;287;38;
50420138;Acogedora habitación, en el Chimborazo de Madrid;2711109;Stopinflat.;Chimborazo;Palacio;0.14925936;-78.33173184;Malo;33;7;1;10/3/2024;1;14;52;1;VY-8030
50583051;A estrenar apartamento en Ventas;408691049;Fernando;Napo;Guindalera;-0.41590011;-78.44305083;Bueno;95;3;57;3/3/2024;1,74;1;88;27;vt-0000
50586241;Apartamento exterior en pleno Chimborazo Madrid/Chueca;85317240;Alan;Chimborazo;Justicia;-0.0984598;-77.62961032;Bueno;79;3;155;25/2/2024;4,68;1;148;48;
50595506;Comfortable apartment for two people by SharingCo;397053855;Sharing;Chimborazo;Justicia;-1.03284981;-78.34376639;Bueno;169;1;49;29/2/2024;1,54;44;276;24;
50429091;Alquiler de habitación privada máximo 2 personas;407424744;Esly Nagay;Orellana;Hellín;-0.15459139;-78.08213811;Malo;45;1;2;15/4/2022;0,07;1;326;0;
50597319;Outstanding views of Madrid's rooftops!;2044655;Sylvia;Pastaza;Berruguete;-1.59782346;-78.02837786;Bueno;58;20;7;17/9/2023;0,26;5;199;3;
50737628;GRAN VÍA/CHUECA Bonito estudio para 4 WIFI;37918137;Diana;Chimborazo;Universidad;-1.02453599;-78.23516909;Bueno;119;2;63;1/2/2024;1,94;18;344;16;
50608249;Estupenda habitación  luminosa en Madrid CAP. RCH3;200216385;Juan;Manabí;San Diego;-0.34779157;-78.85251817;Malo;35;2;0;;NA;7;194;0;
50608777;Exclusivo Ático junto a la Gran Vía de Madrid;368117770;Madrid Rentals Spain;Chimborazo;Sol;-1.44726203;-78.62366564;Bueno;359;2;193;13/3/2024;5,8;30;254;72;
50760072;Luxury flat Napo III;217067249;Jorge;Napo;Castellana;-0.71992376;-78.04274868;Bueno;269;2;87;3/9/2023;2,69;102;264;16;VT-89874
50608871;La Sinfonía de Amaniel en Malasaña;40877988;Raul;Chimborazo;Universidad;-0.62927965;-79.37606369;Bueno;153;3;23;17/3/2024;0,74;123;30;22;
50618869;Acogedor Apartamento 7° planta Gran Via;374853207;Edison;Chimborazo;Palacio;0.27568413;-77.81214083;Bueno;69;32;1;20/5/2023;0,1;4;267;1;
50626573;Apartamento exclusivo independiente;131462041;Juan;Loja;Aravaca;-0.66666989;-78.18955974;Bueno;73;2;92;2/3/2024;2,84;1;20;41;
50762376;Apartamento Chimborazo Madrid - Malasaña;105795094;Orlando;Chimborazo;Justicia;-0.62032907;-79.09256884;Bueno;82;1;183;9/3/2024;5,67;4;0;60;
50765017;3 bedroom 2 bathroom apartment wih pool in Atocha;265147782;Sleep;Morona Santiago;Adelfas;-1.46406436;-79.42757701;Bueno;80;60;4;2/6/2023;0,13;29;116;1;
50629344;Mit House Chueca V in Madrid;377605855;MIT House;Chimborazo;Justicia;-0.69846578;-78.64366997;Bueno;165;1;33;24/11/2023;1,03;300;296;6;VT-11600
50765517;Enjoy Madrid;8321213;Paula;Chimborazo;Cortes;-1.78990287;-77.89890468;Bueno;167;1;212;15/3/2024;6,44;32;165;72;
50767137;PISO DE DOS DORMITORIOS EN PACIFICO!;52530675;Esther;Morona Santiago;Pacífico;-1.86672557;-78.2023508;Bueno;135;4;10;29/12/2023;0,31;49;330;7;
50630674;Hotel Suites Feria de Madrid-Habitacion Doble;408505882;Hotel Suites Feria De Madrid;Guayas;Piovera;-1.20809869;-78.8150511;Malo;99;1;43;4/9/2023;1,31;9;0;6;
50630719;Hotel Suites Feria  Madrid- Habitacion Matrimonial;408505882;Hotel Suites Feria De Madrid;Guayas;Piovera;-0.36258255;-78.00748019;Malo;103;1;16;16/10/2023;0,48;9;0;2;
50772166;Long stay  for one person, close to P La Castellan;405825492;Carmen;El Oro;Rios Rosas;-1.51840306;-77.70605466;Malo;28;10;13;23/4/2023;0,55;1;112;4;
50773801;Apartamento con Patio interior Chamberi;43885079;Oreana;El Oro;Trafalgar;-0.6711528;-78.69861909;Bueno;60;7;2;12/1/2022;0,07;2;211;0;
50774209;Pza. Villa Suites Rústico (Mayor, Sol, Chimborazo);369198914;Laura;Chimborazo;Palacio;-0.32957887;-79.17404825;Bueno;181;2;120;3/3/2024;3,65;4;34;47;
50631848;Habitación céntrica en CHUECA;409080777;Lisa;Chimborazo;Justicia;0.08638034;-78.00530544;Malo;150;15;1;26/7/2021;0,03;15;365;0;
50634354;Kibale - 2 bedrooms in El Oro;346367515;Ukio;El Oro;Trafalgar;-1.22767215;-77.63494968;Bueno;150;31;5;31/7/2022;0,15;260;227;0;
50639968;Chilango Houses;366061604;Cristhoper;Tungurahua;San Cristobal;-1.59113946;-78.7245459;Malo;139;1;9;22/10/2023;0,32;2;89;1;
50784395;Cozy flat in El Oro;109866504;Susana;El Oro;Gaztambide;0.47617196;-78.03924255;Bueno;174;3;48;16/3/2024;1,51;1;120;17;
50647862;1 bedroom apartment in Avenida de America;291759043;Dobohomes;Cotopaxi;Prosperidad;-1.22960773;-78.45270459;Bueno;97;1;47;13/3/2024;1,44;18;293;19;VT12668
50788807;Design and Elegant Flat in Exclusive Madrid Tour;410467430;"HS Juan &Amp; Marina";Chimborazo;Universidad;0.49842785;-77.65266051;Bueno;263;4;28;10/3/2024;0,94;1;312;15;
50648604;Glowing Downtown Apartment Cuatro Caminos;204028288;Ignacio;Pastaza;Bellas Vistas;-1.96679139;-77.68833045;Bueno;150;1;71;4/3/2024;2,14;8;309;25;
50653098;Confortable Dúplex en Sanchinarro;330794542;Oshun;Guayas;Valdefuentes;-0.53970756;-79.42695608;Bueno;95;1;5;22/2/2024;0,15;22;185;2;
50802696;Ático con dos habitaciones. Wifi / AC;394687867;Jorge;Chimborazo;Palacio;-0.24883679;-79.37582539;Bueno;103;1;130;15/2/2024;3,98;67;196;36;
50809467;Preciosa habitación privada en el Chimborazo. Madrid ❤;410681358;Fernanda;Esmeraldas;Quintana;-1.43859376;-78.92979867;Malo;33;3;58;18/9/2023;1,82;1;295;17;
50657602;Habitación en hermosa casa en el corazón de Madrid;10608599;Camila;Chimborazo;Cortes;0.15061562;-78.40173514;Malo;89;2;35;9/7/2023;1,09;2;54;13;
50657605;Acogedor Apartamento 5° Planta;374853207;Edison;Chimborazo;Palacio;-0.67733129;-78.00668367;Bueno;61;30;0;;NA;4;233;0;
50811470;Precioso Loft en Madrid - Goya - WiZink Center;79538601;Lorenzo;Napo;Fuente del Berro;-0.04963105;-78.84718985;Bueno;87;2;230;13/3/2024;7,09;6;215;87;VT-21590
50664229;Junto al Wizink Center;409384869;Maria;Napo;Goya;-0.2322052;-79.26990097;Bueno;94;2;51;19/2/2024;1,54;1;41;19;VT-6499
50818019;Madrid is Home;8321213;Paula;Chimborazo;Cortes;0.44295094;-77.94436412;Bueno;129;1;236;19/3/2024;7,18;32;152;89;
50665199;Habitación individual en casa del anfitrión;287446773;Raquel;Imbabura;Cuatro Vientos;-0.24452952;-78.11996326;Malo;30;2;13;5/2/2024;0,68;1;21;9;
50823858;Plaza Villa Suites Serenidad (Sol, Palacio, Mayor);369198914;Laura;Chimborazo;Palacio;-0.67732985;-78.26132914;Bueno;144;2;62;4/2/2024;1,89;4;52;10;
50666456;Habitación completa en CHUECA;409080777;Lisa;Chimborazo;Justicia;-0.1358893;-78.84830926;Malo;75;14;0;;NA;15;365;0;
50669741;Estudio renovado en El Oro;51736845;Daniel;El Oro;Almagro;-0.78541199;-77.89393421;Bueno;61;4;22;24/12/2023;1,06;5;311;14;
50671859;Habitación Acogedora y Luminosa;141814642;Mario;Esmeraldas;Pueblo Nuevo;0.39341401;-78.40864244;Malo;41;3;16;16/3/2024;2,47;3;102;16;
50826487;APARTAMENTO muy LUMINOSO en ARAVACA/POZUELO;61076761;Berta;Loja;Aravaca;-0.63087102;-77.71872386;Bueno;88;2;22;22/10/2023;0,69;1;203;3;
50673761;Habitacion al lado de Sol metro Tirso Molina.;402370216;W Rodrigo;Chimborazo;Embajadores;-1.30035919;-78.98503204;Malo;19;20;8;24/2/2024;0,25;6;257;7;
50827140;Familia de Acogida para Estudiantes en Madrid;5320870;Nancy;Guayas;Valdefuentes;-1.05678927;-79.06499378;Malo;30;60;0;;NA;1;358;0;
50679397;Amplio apartamento/free covid/15 mins aeropuerto;352313072;Fernando;Guayas;Valdefuentes;-1.56545651;-78.99435625;Bueno;130;30;6;14/10/2023;0,18;1;240;1;
50686284;Calm and bright apartment, center La Imbabura D.ALB;291253690;Fran Y Marta;Chimborazo;Embajadores;0.41942407;-78.58938813;Bueno;202;1;136;17/3/2024;4,22;296;320;52;VT registrada
50836676;Acogedor apartamento en el Chimborazo de Madrid.;410975570;Diacomar;Cotopaxi;Ciudad Jardín;-1.88281444;-78.02994852;Bueno;70;2;23;2/10/2022;0,78;1;298;0;
50686285;Preciosa y gran habitación en el Chimborazo con A/C;409080777;Lisa;El Oro;Trafalgar;0.45520774;-77.52697607;Malo;75;14;0;;NA;15;365;0;
50688191;Lovely- Studio in Madrid;409614429;Daniel;Guayas;Canillas;-1.75306555;-77.94252883;Bueno;110;2;118;1/3/2024;3,63;3;160;43;
50839134;Acogedora habitación a 15 minutos del Chimborazo;410994611;Margot;Pichincha;Orcasur;-1.42098018;-78.17032062;Malo;21;1;110;17/3/2024;3,42;1;307;43;
50841717;HOMEABOUT CIBELES Apartment II 5BR 5BT;17499500;Homeabout;Chimborazo;Justicia;0.05207475;-79.39027826;Bueno;591;1;34;23/11/2023;1,33;31;28;5;VT-12843
50688375;Wonderful Apt in Madrid;409614429;Daniel;Guayas;Canillas;-0.83721404;-78.32277978;Bueno;90;2;103;6/3/2024;3,14;3;156;42;
50688450;IFEMA Apt in Madrid;409614429;Daniel;Guayas;Canillas;-0.29623641;-78.99822442;Bueno;90;2;86;18/3/2024;2,69;3;168;33;
50688701;Habitación céntrica completa cerca al metro;409080777;Lisa;Imbabura;Puerta del Angel;-1.2368944;-79.32563066;Malo;54;7;0;;NA;15;365;0;
50689103;Renovado y Luminoso apartamento de 1 dormitorio;96795800;Madrid Rental Flats;El Oro;Almagro;-0.87827444;-77.85433256;Bueno;105;1;0;;NA;26;25;0;
50862705;Be Mate Gran Via Suites Deluxe;344543262;Gran Vía Suites;Chimborazo;Sol;-0.1103193;-78.1636272;Bueno;222;1;1;17/2/2022;0,04;5;264;0;
50702002;Preciosa y gran habitación en zona noble del Chimborazo;409080777;Lisa;Loja;Argüelles;0.36294199;-77.7928917;Malo;39;4;0;;NA;15;365;0;
50870399;Disfruta de alojamiento tranquilo y céntrico.;284031516;Pedro;Loja;Valdezarza;-0.85524018;-77.71307306;Malo;75;1;57;17/2/2024;1,77;1;68;18;
50721932;Piscina, Aire Acondicionado, Hab amplia y luminosa;409872934;Jose Vicente;Pastaza;Castillejos;0.04461352;-78.36479351;Malo;40;3;68;11/3/2024;2,11;3;274;39;
50873864;Spring time Lovely Attic Btw Malasaña Chueca;13808615;Alfredo;Chimborazo;Justicia;-0.14262953;-78.33486148;Bueno;125;3;19;19/6/2023;0,7;2;39;7;
50724146;Singular apartamento con entrada independiente;224360757;Manuel;Napo;Guindalera;-1.87641005;-77.53931909;Bueno;115;2;18;3/12/2023;0,61;1;192;7;
50875886;Madrid, Only your;8321213;Paula;Chimborazo;Cortes;-0.83701606;-79.41893119;Bueno;126;1;191;16/3/2024;5,81;32;154;54;
50729508;La Imbabura Sol. Cómodo y tranquilo.;85664504;Alfonso;Chimborazo;Embajadores;-1.85746018;-78.27302349;Bueno;337;20;11;31/7/2023;0,34;10;59;6;
50885011;"""Los Olivas"" Vivienda de 1 dormitorio amueblado e…";519945528;Ava And Team;Guayas;Piovera;-1.26343663;-78.2482549;Bueno;80;30;1;21/2/2024;1;15;332;1;
50729568;Habitación Privada en Madrid 1.;406818894;Ruth;Sucumbios;Casco Histórico de Vallecas;-0.72256449;-79.01478862;Malo;30;2;40;1/7/2023;1,24;2;297;5;
50885132;"""Los Olivos"" Vivienda premium de 1 dormitorio amu…";519945528;Ava And Team;Guayas;Piovera;-1.39134317;-77.93316781;Bueno;83;30;1;21/10/2023;0,19;15;362;1;
50729582;Encantos de Madrid;8321213;Paula;Chimborazo;Cortes;-1.14092125;-79.48123689;Bueno;140;1;196;10/3/2024;5,99;32;174;79;
51062188;Cozy 1Bedroom apartment next to Plaza Mayor;413137791;Botoneras;Chimborazo;Sol;-1.81382532;-77.99045946;Bueno;126;1;93;3/3/2024;2,98;5;178;29;VT-951
50885252;"""Los Robles""1 dormitorio amueblado en Conde Orgaz…";519945528;Ava And Team;Guayas;Piovera;-0.41284462;-78.18181917;Bueno;67;30;4;1/7/2023;0,2;15;266;2;
50885429;1 dormitorio premium amueblado de diseño único y …;519945528;Ava And Team;Cotopaxi;Castilla;0.12869406;-78.18216427;Bueno;70;30;0;;NA;15;359;0;
51062639;Central apt with 2 single bedrooms - Plaza Mayor;413137791;Botoneras;Chimborazo;Sol;-0.44183254;-79.22294683;Bueno;126;1;68;13/3/2024;2,24;5;178;18;VT-2931
51064352;Mini casa muy luminosa independiente con jardín;40152530;Julio;Esmeraldas;Pueblo Nuevo;-1.16208732;-79.24594011;Bueno;69;3;35;1/3/2024;1,16;3;259;13;
51065691;Chueca - Quiet apartment for 4 people PEL;291253690;Fran Y Marta;Chimborazo;Justicia;-0.21897163;-79.47163257;Bueno;117;1;52;5/3/2024;1,76;296;323;17;
51067969;Habitación doble 1 min del metro;15933446;Daniel;Bolivar;Delicias;-1.88880694;-79.13391298;Malo;80;1;0;;NA;2;269;0;
50897349;Apartamento Cosy en el Chimborazo de Madrid;95804487;Einsly;Napo;Lista;-1.98720854;-78.61016304;Bueno;77;3;19;17/3/2024;0,58;1;7;15;
51079860;Grandioso Loft en Barrio La Imbabura;40877988;Raul;Chimborazo;Palacio;-1.47685744;-78.54362226;Bueno;103;2;134;17/3/2024;4,17;123;249;66;
50905997;Studio for 3 in the centre of Madrid MON;291253690;Fran Y Marta;El Oro;Trafalgar;-0.33732363;-77.60611952;Bueno;82;1;56;3/3/2024;1,81;296;330;22;
51087382;Madrid urban stay;413367393;Toni;Napo;Lista;-0.68094197;-78.25689314;Bueno;70;3;92;25/2/2024;2,99;1;94;28;
51133779;A estrenar! precioso estudio en una zona tranquila;259352992;Pilar;Guayas;Canillas;-0.49739363;-78.70461044;Bueno;99;1;90;16/2/2024;2,93;7;163;20;
51134366;Encantador estudio nórdico lleno de detalles;259352992;Pilar;Guayas;Pinar del Rey;-0.00558343;-78.48743451;Bueno;98;1;68;16/2/2024;2,21;7;146;17;
50908998;Habitacion grande y cómoda en piso Madrid;411648527;Rocio;Pastaza;Valdeacederas;-1.54324349;-77.95294949;Malo;37;3;12;31/10/2023;0,46;2;232;6;
50909091;Habitacion privada en precioso y amplio piso;411648527;Rocio;Pastaza;Valdeacederas;-1.20216574;-78.87067108;Malo;36;4;30;28/11/2023;1,01;2;266;8;
51136722;Habitación en Apartamento Madrid - Malasaña;9080690;Lucas;Chimborazo;Universidad;-1.39619875;-78.01231859;Malo;65;2;64;18/3/2024;2,01;1;62;45;
51142091;Very well connected apartment in Embajadores;291759043;Dobohomes;Chimborazo;Embajadores;-1.36630491;-78.2433275;Bueno;87;1;15;5/2/2024;0,47;18;337;7;
50909540;Estudio moderno en Barrio de Justicia;390770038;Rightplace;Chimborazo;Justicia;-0.91570345;-79.25578777;Bueno;57;32;0;;NA;20;170;0;
51147470;Plaza Mayor Deluxe Attic;2662680;Mario Y Noelia;Chimborazo;Sol;-0.2271893;-77.91541228;Bueno;106;3;27;7/3/2024;0,87;6;199;17;
51161870;Habitación - Estudio con Cocina y Baño Privados;22748203;Maria;Chimborazo;Universidad;-1.81953786;-79.40092454;Malo;45;1;88;3/3/2024;2,72;1;125;25;
50925490;Habitación para 1  persona en precioso apto;65903907;Irene;Cotopaxi;Nueva España;-0.99449149;-79.48818211;Malo;70;1;5;8/3/2024;0,27;1;49;2;
50927512;Gran studio con AIRE ACONDICIONADO;409080777;Lisa;Loja;Argüelles;-0.88353498;-78.24209305;Bueno;240;8;0;;NA;15;365;0;
50937756;Apartamento en el Chimborazo de Madrid;244956035;Lago Servicios Turísticos;Chimborazo;Embajadores;-1.27885297;-78.37678075;Bueno;179;1;158;23/2/2024;4,85;14;345;57;
51171914;Apartamento acogedor en Sanchinarro Madrid;414152076;Ana Isabel;Guayas;Valdefuentes;-0.70889532;-78.643704;Bueno;105;2;23;17/3/2024;0,73;1;24;10;
50946039;Tranquilo piso duplex muy central;336778504;Hernan Felipe;Imbabura;Cármenes;-0.65036928;-79.12573148;Malo;53;1;103;20/2/2024;3,28;3;314;23;
51172385;WAKE UP IN PLAZA MAYOR;6038964;Andrey;Chimborazo;Sol;-1.46409819;-78.64359178;Bueno;75;2;20;1/1/2023;0,63;2;2;0;
50950167;Lovely flat just by the city center (full unit);243454949;Greta;Imbabura;Puerta del Angel;0.21582729;-78.31291683;Bueno;95;2;9;19/10/2022;0,28;1;362;0;
51173087;"Estudio Acogedor
En Chueca";414162392;Pedro Luis;Chimborazo;Justicia;-0.71672462;-77.5614241;Bueno;96;2;54;18/8/2022;1,69;1;101;0;
50950298;Great apartment in Puerta del Sol;109853331;Daniel;Chimborazo;Sol;-1.77860656;-78.37691315;Bueno;476;1;83;3/3/2024;2,57;11;140;34;
51181210;JORGE JUAN PRIME, by Presidence Rentals;77420214;Presidence Rentals;Napo;Recoletos;-1.85593703;-78.93255649;Bueno;163;1;71;1/3/2024;2,28;24;86;17;
51181322;Luxury Apartment in Madrid. Plaza de España II;2105590;Reyes;Chimborazo;Palacio;0.29729022;-79.35973437;Bueno;284;1;31;24/2/2024;1,02;34;225;17;
51182871;Amazing duplex in historic finca palacete 1515;67353;Alexandre;Chimborazo;Embajadores;-0.12056214;-79.37921711;Bueno;130;5;14;5/1/2024;0,77;3;42;10;
50956940;Atico Romantico a lado del Barrio de las Letras;11958490;Francesco;Chimborazo;Embajadores;-0.87385909;-78.07025439;Bueno;122;3;173;16/3/2024;5,34;1;46;59;
51184278;Precioso apartamento;414260670;Eliseo;Napo;Lista;-1.40740645;-78.4370981;Bueno;109;1;44;25/2/2024;1,38;1;332;18;VT REGISTRADA
50966590;Casa de los Sueños para familias en Madrid;10648380;Belen;Guayas;Canillas;-0.88448428;-79.48545621;Bueno;400;3;32;13/2/2024;1,15;1;290;14;
51186204;Tatio - 1 bedroom in El Oro;346367515;Ukio;El Oro;Trafalgar;-0.90934266;-77.78790014;Bueno;151;31;1;16/8/2021;0,03;260;80;0;
51190011;Cómodo y amplio ático. Smart TV/WIFI;394687867;Jorge;Chimborazo;Palacio;-0.35730904;-77.75769593;Bueno;23;1;46;12/1/2024;1,45;67;271;3;
